Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_False,CryoSleep_True,deck,side,region1,region2,region3,region4,region5,region6,region7,group,sum,vr,spa,room,shop,food
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,0.0,1,0,0,0,0,0,0,5878,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,0.0,0,0,0,1,0,0,0,5879,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,5880,0.0,0.0,0.0,0.0,0.0,0.0
1,0,18.0,10.0,73.0,0.0,1049.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5882,1150.0,0.9121739130434783,0.0,0.01565217391304348,0.06347826086956522,0.008695652173913044
2,0,8.0,532.0,0.0,0.0,100.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5885,640.0,0.15625,0.0,0.0125,0.0,0.83125
3,0,0.0,0.0,0.0,507.0,909.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5885,1416.0,0.6419491525423728,0.3580508474576271,0.0,0.0,0.0
1,0,0.0,2395.0,7.0,20.0,6.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5885,2428.0,0.002471169686985173,0.008237232289950576,0.0,0.002883031301482702,0.9864085667215815
1,0,0.0,0.0,0.0,888.0,0.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,5885,888.0,0.0,1.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,0.0,0,0,0,1,0,0,0,5885,0.0,0.0,0.0,0.0,0.0,0.0
2,0,4518.0,914.0,0.0,93.0,0.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,5885,5525.0,0.0,0.016832579185520363,0.8177375565610859,0.0,0.16542986425339368
1,0,0.0,0.0,0.0,0.0,1818.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,5885,1818.0,1.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,892.0,0.0,0.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,5885,892.0,0.0,0.0,0.0,1.0,0.0
1,0,10.0,49.0,0.0,1497.0,10.0,False,False,True,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5886,1566.0,0.006385696040868455,0.9559386973180076,0.006385696040868455,0.0,0.031289910600255426
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,4,1.0,0,1,0,0,0,0,0,5886,0.0,0.0,0.0,0.0,0.0,0.0
3,0,781.0,2.0,0.0,61.0,0.0,True,False,False,False,True,False,True,False,4,1.0,0,1,0,0,0,0,0,5887,844.0,0.0,0.07227488151658767,0.9253554502369669,0.0,0.002369668246445498
3,0,201.0,574.0,40.0,0.0,11.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5887,826.0,0.013317191283292978,0.0,0.24334140435835352,0.048426150121065374,0.6949152542372882
1,0,1331.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,True,False,3,1.0,0,0,0,0,1,0,0,5888,1331.0,0.0,0.0,1.0,0.0,0.0
2,0,750.0,0.0,0.0,0.0,1065.0,False,False,True,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5888,1815.0,0.5867768595041323,0.0,0.4132231404958678,0.0,0.0
3,0,0.0,0.0,790.0,2368.0,1292.0,True,False,False,False,False,True,True,False,2,1.0,0,0,0,1,0,0,0,5889,4450.0,0.2903370786516854,0.5321348314606742,0.0,0.17752808988764046,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,5890,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,0,0,0,1,0,0,0,5891,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,0.0,0,0,0,1,0,0,0,5894,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,True,False,1,0.0,1,0,0,0,0,0,0,5897,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,0.0,0,0,0,1,0,0,0,5898,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,1.0,0,0,0,0,1,0,0,5900,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,1.0,0,0,0,0,1,0,0,5900,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,1.0,0,0,0,0,1,0,0,5900,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,40.0,0.0,0.0,839.0,True,False,False,True,False,False,True,False,3,1.0,0,0,0,0,1,0,0,5901,879.0,0.9544937428896473,0.0,0.0,0.0,0.04550625711035267
2,0,162.0,0.0,690.0,28.0,0.0,False,False,True,False,True,False,True,False,3,0.0,1,0,0,0,0,0,0,5902,880.0,0.0,0.031818181818181815,0.18409090909090908,0.7840909090909091,0.0
2,0,223.0,0.0,13.0,514.0,41.0,True,False,False,False,False,True,True,False,4,1.0,0,1,0,0,0,0,0,5903,791.0,0.051833122629582805,0.649810366624526,0.28192161820480405,0.01643489254108723,0.0
1,0,16.0,687.0,1.0,1.0,0.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,5905,705.0,0.0,0.0014184397163120568,0.02269503546099291,0.0014184397163120568,0.9744680851063829
3,0,0.0,0.0,207.0,347.0,262.0,True,False,False,False,False,True,True,False,2,1.0,0,0,0,1,0,0,0,5906,816.0,0.32107843137254904,0.4252450980392157,0.0,0.2536764705882353,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,0.0,0,0,0,1,0,0,0,5907,0.0,0.0,0.0,0.0,0.0,0.0
2,0,84.0,392.0,300.0,0.0,0.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5908,776.0,0.0,0.0,0.10824742268041238,0.3865979381443299,0.5051546391752577
1,0,0.0,716.0,0.0,0.0,0.0,True,False,False,True,False,False,True,False,3,0.0,0,0,0,1,0,0,0,5909,716.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,5909,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,0.0,0,0,0,1,0,0,0,5909,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,5912,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,6.0,0.0,1.0,1407.0,False,True,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,5913,1414.0,0.995049504950495,0.0007072135785007072,0.0,0.0,0.004243281471004243
2,0,0.0,0.0,39.0,0.0,749.0,True,False,False,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,5915,788.0,0.950507614213198,0.0,0.0,0.04949238578680203,0.0
1,0,2.0,3.0,450.0,204.0,0.0,True,False,False,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,5916,659.0,0.0,0.3095599393019727,0.0030349013657056147,0.6828528072837633,0.004552352048558422
1,0,0.0,2427.0,15.0,5.0,0.0,False,True,False,True,False,False,True,False,2,1.0,1,0,0,0,0,0,0,5919,2447.0,0.0,0.002043318348998774,0.0,0.006129955046996322,0.991826726604005
2,0,48.0,94.0,756.0,308.0,0.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5920,1206.0,0.0,0.25538971807628524,0.03980099502487562,0.6268656716417911,0.0779436152570481
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,5921,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,859.0,62.0,0.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5921,921.0,0.0,0.06731813246471227,0.0,0.9326818675352877,0.0
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,1.0,0,0,0,1,0,0,0,5922,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,True,3,0.0,0,0,0,1,0,0,0,5923,0.0,0.0,0.0,0.0,0.0,0.0
3,0,152.0,55.0,25.0,74.0,289.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5924,595.0,0.4857142857142857,0.12436974789915967,0.25546218487394956,0.04201680672268908,0.09243697478991597
1,0,0.0,1644.0,0.0,0.0,3780.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,5925,5424.0,0.6969026548672567,0.0,0.0,0.0,0.3030973451327434
1,0,0.0,2002.0,0.0,96.0,69.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,5925,2167.0,0.031841255191509,0.044300876788186436,0.0,0.0,0.9238578680203046
2,0,0.0,0.0,0.0,241.0,4757.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,5925,4998.0,0.951780712284914,0.04821928771508603,0.0,0.0,0.0
1,0,0.0,2421.0,0.0,725.0,2300.0,False,True,False,True,False,False,True,False,1,1.0,1,0,0,0,0,0,0,5927,5446.0,0.4223283143591627,0.1331252295262578,0.0,0.0,0.4445464561145795
1,0,0.0,109.0,0.0,4810.0,25.0,False,True,False,False,False,True,True,False,1,1.0,1,0,0,0,0,0,0,5927,4944.0,0.0050566343042071195,0.9728964401294499,0.0,0.0,0.02204692556634304
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,1.0,1,0,0,0,0,0,0,5927,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0,1264.0,0.0,5474.0,104.0,False,True,False,True,False,False,True,False,1,1.0,1,0,0,0,0,0,0,5927,6842.0,0.015200233849751535,0.8000584624378837,0.0,0.0,0.1847413037123648
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,1.0,1,0,0,0,0,0,0,5927,0.0,0.0,0.0,0.0,0.0,0.0
2,0,4.0,3857.0,324.0,899.0,375.0,False,True,False,True,False,False,True,False,1,1.0,1,0,0,0,0,0,0,5927,5459.0,0.06869389998168163,0.16468217622275141,0.0007327349331379373,0.059351529584172925,0.7065396592782561
2,0,0.0,1706.0,0.0,274.0,2056.0,False,True,False,True,False,False,True,False,1,1.0,1,0,0,0,0,0,0,5927,4036.0,0.5094152626362736,0.06788899900891972,0.0,0.0,0.4226957383548067
1,0,149.0,25.0,559.0,21.0,33.0,True,False,False,False,False,True,True,False,4,1.0,0,1,0,0,0,0,0,5928,787.0,0.04193138500635324,0.026683608640406607,0.18932655654383734,0.7102922490470139,0.03176620076238882
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,0.0,1,0,0,0,0,0,0,5930,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1014.0,0.0,2463.0,517.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,5930,3994.0,0.12944416624937405,0.6166750125187782,0.0,0.0,0.2538808212318478
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,0.0,1,0,0,0,0,0,0,5930,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,1854.0,171.0,False,True,False,True,False,False,True,False,2,1.0,1,0,0,0,0,0,0,5931,2025.0,0.08444444444444445,0.9155555555555556,0.0,0.0,0.0
2,0,1547.0,485.0,97.0,59.0,0.0,False,False,True,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5933,2188.0,0.0,0.02696526508226691,0.7070383912248629,0.0443327239488117,0.2216636197440585
1,0,89.0,1725.0,0.0,0.0,3.0,True,False,False,False,False,True,True,False,2,1.0,0,0,0,1,0,0,0,5934,1817.0,0.001651073197578426,0.0,0.04898183819482664,0.0,0.9493670886075949
0,0,0.0,0.0,52.0,0.0,0.0,True,False,False,True,False,False,True,False,4,0.0,0,1,0,0,0,0,0,5938,52.0,0.0,0.0,0.0,1.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,5938,0.0,0.0,0.0,0.0,0.0,0.0
1,0,628.0,0.0,544.0,0.0,126.0,True,False,False,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,5939,1298.0,0.0970724191063174,0.0,0.48382126348228044,0.41910631741140214,0.0
1,0,72.0,914.0,0.0,0.0,7.0,True,False,False,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,5941,993.0,0.007049345417925478,0.0,0.07250755287009064,0.0,0.9204431017119838
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,0.0,0,0,0,1,0,0,0,5944,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,5945,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,0.0,0,0,0,1,0,0,0,5945,0.0,0.0,0.0,0.0,0.0,0.0
2,0,163.0,2.0,11.0,593.0,0.0,True,False,False,False,True,False,True,False,2,0.0,0,0,0,1,0,0,0,5945,769.0,0.0,0.7711313394018205,0.21196358907672302,0.014304291287386216,0.002600780234070221
1,0,300.0,5.0,642.0,0.0,0.0,False,False,True,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,5946,947.0,0.0,0.0,0.3167898627243928,0.6779303062302007,0.005279831045406547
3,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,4,0.0,0,1,0,0,0,0,0,5947,0.0,0.0,0.0,0.0,0.0,0.0
1,0,758.0,425.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,5949,1183.0,0.0,0.0,0.6407438715131023,0.0,0.3592561284868977
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,0.0,0,0,0,1,0,0,0,5949,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,5.0,0.0,64.0,0.0,True,False,False,False,False,True,True,False,4,1.0,0,1,0,0,0,0,0,5950,69.0,0.0,0.927536231884058,0.0,0.0,0.07246376811594203
1,0,423.0,0.0,172.0,0.0,0.0,True,False,False,True,False,False,True,False,3,0.0,0,0,0,1,0,0,0,5951,595.0,0.0,0.0,0.7109243697478992,0.28907563025210087,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,True,False,3,0.0,0,0,0,1,0,0,0,5952,0.0,0.0,0.0,0.0,0.0,0.0
0,0,157.0,0.0,1199.0,0.0,14.0,False,False,True,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,5953,1370.0,0.010218978102189781,0.0,0.1145985401459854,0.8751824817518248,0.0
1,0,2093.0,0.0,6.0,0.0,0.0,False,False,True,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,5954,2099.0,0.0,0.0,0.9971414959504526,0.0028585040495474035,0.0
2,0,836.0,0.0,155.0,31.0,0.0,False,False,True,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,5955,1022.0,0.0,0.030332681017612523,0.8180039138943248,0.15166340508806261,0.0
1,0,1379.0,0.0,414.0,0.0,805.0,False,False,True,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5955,2598.0,0.3098537336412625,0.0,0.5307929176289453,0.15935334872979215,0.0
1,0,12.0,0.0,0.0,1658.0,0.0,True,False,False,False,False,True,True,False,4,1.0,0,1,0,0,0,0,0,5956,1670.0,0.0,0.9928143712574851,0.00718562874251497,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,1.0,1,0,0,0,0,0,0,5957,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,1.0,1,0,0,0,0,0,0,5957,0.0,0.0,0.0,0.0,0.0,0.0
3,1,2.0,3862.0,0.0,1482.0,73.0,False,True,False,True,False,False,True,False,1,1.0,1,0,0,0,0,0,0,5957,5419.0,0.013471120132865843,0.2734821922863997,0.0003690717844620779,0.0,0.7126776157962724
1,0,1.0,2809.0,97.0,61.0,1227.0,False,True,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,5959,4195.0,0.29249106078665077,0.014541120381406437,0.00023837902264600716,0.023122765196662693,0.6696066746126341
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,3,0.0,1,0,0,0,0,0,0,5959,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,4780.0,1761.0,1.0,247.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,5960,6789.0,0.03638238326704964,0.00014729709824716454,0.0,0.25939019001325675,0.7040801296214465
1,0,3215.0,1211.0,4.0,7.0,417.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,5960,4854.0,0.08590852904820766,0.001442109600329625,0.6623403378656778,0.0008240626287597857,0.24948496085702512
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,0.0,1,0,0,0,0,0,0,5960,0.0,0.0,0.0,0.0,0.0,0.0
1,0,112.0,1184.0,143.0,2.0,585.0,False,False,True,True,False,False,True,False,3,1.0,0,0,0,0,1,0,0,5963,2026.0,0.288746298124383,0.0009871668311944718,0.055281342546890426,0.07058242843040474,0.5844027640671273
1,0,0.0,40.0,689.0,0.0,79.0,True,False,False,False,False,True,True,False,2,1.0,0,0,0,1,0,0,0,5965,808.0,0.09777227722772278,0.0,0.0,0.8527227722772277,0.04950495049504951
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,1.0,0,0,0,1,0,0,0,5967,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,784.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,1.0,0,0,0,1,0,0,0,5967,784.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,1.0,0,0,0,1,0,0,0,5967,0.0,0.0,0.0,0.0,0.0,0.0
1,0,17.0,0.0,0.0,49.0,867.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5968,933.0,0.9292604501607717,0.05251875669882101,0.01822079314040729,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,5969,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,698.0,0.0,0.0,6.0,True,False,False,True,False,False,True,False,3,0.0,0,0,0,1,0,0,0,5969,704.0,0.008522727272727272,0.0,0.0,0.0,0.9914772727272727
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,5969,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,0.0,1,0,0,0,0,0,0,5970,0.0,0.0,0.0,0.0,0.0,0.0
2,0,448.0,0.0,891.0,0.0,235.0,False,False,True,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5971,1574.0,0.14930114358322744,0.0,0.2846251588310038,0.5660736975857688,0.0
2,0,0.0,11.0,610.0,591.0,769.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5972,1981.0,0.38818778394750125,0.298334174659263,0.0,0.30792529025744575,0.005552751135790005
2,0,1086.0,4.0,202.0,401.0,0.0,False,False,True,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5973,1693.0,0.0,0.2368576491435322,0.6414648552864737,0.119314825753101,0.002362669816893089
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,True,3,1.0,1,0,0,0,0,0,0,5974,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,4,1.0,0,1,0,0,0,0,0,5975,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3090.0,0.0,808.0,0.0,0.0,False,False,True,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,5976,3898.0,0.0,0.0,0.7927142124166239,0.2072857875833761,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,5977,0.0,0.0,0.0,0.0,0.0,0.0
3,0,200.0,9.0,0.0,0.0,24133.0,False,True,False,True,False,False,True,False,1,0.0,1,0,0,0,0,0,0,5977,24342.0,0.9914140169254786,0.0,0.008216251745953496,0.0,0.0003697313285679073
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,5977,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,3259.0,761.0,4423.0,0.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,5977,8443.0,0.0,0.5238659244344427,0.0,0.09013383868293261,0.38600023688262464
1,0,0.0,0.0,0.0,2.0,9.0,False,True,False,True,False,False,True,False,1,0.0,1,0,0,0,0,0,0,5980,11.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0
1,0,441.0,0.0,397.0,471.0,0.0,False,False,True,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5981,1309.0,0.0,0.359816653934301,0.33689839572192515,0.3032849503437739,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5981,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5981,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1442.0,0.0,0.0,0.0,13.0,False,False,True,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5983,1455.0,0.008934707903780068,0.0,0.99106529209622,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,1.0,0,0,0,0,1,0,0,5983,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1208.0,0.0,13.0,38.0,0.0,False,False,True,False,True,False,True,False,3,1.0,1,0,0,0,0,0,0,5984,1259.0,0.0,0.030182684670373314,0.9594916600476568,0.010325655281969817,0.0
1,0,555.0,0.0,618.0,0.0,0.0,False,False,True,False,False,True,True,False,4,1.0,0,1,0,0,0,0,0,5984,1173.0,0.0,0.0,0.4731457800511509,0.5268542199488491,0.0
1,0,276.0,0.0,0.0,0.0,489.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,5985,765.0,0.6392156862745098,0.0,0.3607843137254902,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,5986,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,5.0,6.0,0.0,0.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,5987,11.0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453
2,0,2956.0,0.0,10.0,12.0,692.0,False,False,True,True,False,False,True,False,3,1.0,0,0,0,0,1,0,0,5988,3670.0,0.1885558583106267,0.0032697547683923707,0.805449591280654,0.0027247956403269754,0.0
1,0,0.0,0.0,0.0,703.0,0.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,1,0,0,0,5989,703.0,0.0,1.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,5990,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,9641.0,51.0,224.0,2428.0,False,True,False,True,False,False,True,False,1,0.0,1,0,0,0,0,0,0,5991,12344.0,0.1966947504860661,0.01814646791963707,0.0,0.004131561892417369,0.7810272197018795
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,0.0,0,0,0,1,0,0,0,5992,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,4,0.0,0,1,0,0,0,0,0,5993,0.0,0.0,0.0,0.0,0.0,0.0
1,0,94.0,132.0,0.0,967.0,5.0,True,False,False,True,False,False,True,False,3,1.0,0,0,0,0,1,0,0,5994,1198.0,0.004173622704507512,0.8071786310517529,0.07846410684474124,0.0,0.11018363939899833
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,0,0,0,1,0,0,0,5995,0.0,0.0,0.0,0.0,0.0,0.0
1,0,477.0,0.0,8.0,0.0,323.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,5998,808.0,0.3997524752475248,0.0,0.5903465346534653,0.009900990099009901,0.0
2,0,0.0,104.0,2.0,0.0,801.0,True,False,False,False,False,True,True,False,2,1.0,0,0,0,1,0,0,0,5999,907.0,0.8831312017640573,0.0,0.0,0.002205071664829107,0.11466372657111357
1,0,781.0,0.0,295.0,613.0,0.0,False,False,True,False,False,True,True,False,2,0.0,0,0,0,0,0,0,1,6000,1689.0,0.0,0.3629366489046773,0.4624037892243931,0.17465956187092954,0.0
2,0,1.0,0.0,808.0,0.0,0.0,False,False,True,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,6000,809.0,0.0,0.0,0.0012360939431396785,0.9987639060568603,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,6001,0.0,0.0,0.0,0.0,0.0,0.0
2,0,9.0,247.0,0.0,482.0,16.0,True,False,False,False,False,True,True,False,2,1.0,0,0,0,1,0,0,0,6003,754.0,0.021220159151193633,0.6392572944297082,0.011936339522546418,0.0,0.3275862068965517
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,0.0,0,0,0,1,0,0,0,6004,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1017.0,3863.0,0.0,601.0,3999.0,False,True,False,True,False,False,True,False,3,1.0,1,0,0,0,0,0,0,6006,9480.0,0.4218354430379747,0.06339662447257384,0.10727848101265823,0.0,0.4074894514767933
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,3,1.0,1,0,0,0,0,0,0,6006,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,6007,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,73.0,617.0,0.0,0.0,True,False,False,False,True,False,True,False,3,1.0,0,0,0,0,1,0,0,6008,690.0,0.0,0.0,0.0,0.8942028985507247,0.10579710144927536
